Date,Stocks,TBills,risk_adjusted
2020-04-16,0.005085874235350785,0.00034981639991826796,0.004736057835432517
2020-04-17,0.0338282514020698,0.00029986509442214704,0.03352838630764765
2020-04-20,-0.018930605684162827,0.00024990630464993835,-0.019180511988812765
2020-04-21,-0.03021660077731181,0.00019994002798462418,-0.030416540805296433
2020-04-22,0.023464605228648905,0.00022492410234242755,0.023239681126306477
2020-04-23,-0.002256712853890508,0.00022492410234242755,-0.0024816369562329355
2020-04-24,0.013869149134838832,0.00024990630464993835,0.013619242830188893
2020-04-27,0.022608818665410757,0.00022492410234242755,0.02238389456306833
2020-04-28,0.0018955895453303118,0.00019994002798462418,0.0016956495173456876
2020-04-29,0.026787368462705796,0.00024990630464993835,0.026537462158055858
2020-04-30,-0.016824242204212303,0.00024990630464993835,-0.01707414850886224
2020-05-01,-0.025744692561102345,0.00024990630464993835,-0.025994598865752283
2020-05-04,0.0036903342487746293,0.00024990630464993835,0.003440427944124691
2020-05-05,0.012748865672876253,0.00022492410234242755,0.012523941570533825
2020-05-06,-0.006961654967415076,0.00019994002798462418,-0.0071615949953997005
2020-05-07,0.01277108988169351,0.00024990630464993835,0.012521183577043571
2020-05-08,0.017709161968834763,0.00024990630464993835,0.017459255664184825
2020-05-11,-0.00030936452346863597,0.00022492410234242755,-0.0005342886258110635
2020-05-12,-0.024442731720997424,0.00024990630464993835,-0.024692638025647362
2020-05-13,-0.019306821173037725,0.00024990630464993835,-0.019556727477687663
2020-05-14,0.01085086493050369,0.00022492410234242755,0.010625940828161262
2020-05-15,0.006517554292368333,0.00022492410234242755,0.006292630190025905
2020-05-18,0.040539356109357216,0.00024990630464993835,0.04028944980470728
2020-05-19,-0.008421692266104897,0.00022492410234242755,-0.008646616368447324
2020-05-20,0.014314424334983089,0.00019994002798462418,0.014114484306998465
2020-05-21,-0.00512137171439464,0.00022492410234242755,-0.005346295816737068
2020-05-22,0.00502363668166117,0.00022492410234242755,0.004798712579318742
2020-05-26,0.016718675866779442,0.00024990630464993835,0.016468769562129504
2020-05-27,0.01791675831105133,0.00024990630464993835,0.01766685200640139
2020-05-28,-0.001704632992164612,0.00034981639991826796,-0.00205444939208288
2020-05-29,0.006088003280545484,0.0003248416825412104,0.005763161598004274
2020-06-01,0.005176783558058062,0.00029986509442214704,0.004876918463635915
2020-06-02,0.00798551838958872,0.00029986509442214704,0.007685653295166572
2020-06-03,0.01728191318011274,0.00029986509442214704,0.016982048085690593
2020-06-04,-0.005195917023605112,0.0003248416825412104,-0.005520758706146323
2020-06-05,0.024888026441075795,0.0003248416825412104,0.024563184758534584
2020-06-08,0.009761651151063422,0.00037478924688016946,0.009386861904183252
2020-06-09,-0.015069912834189236,0.00034981639991826796,-0.015419729234107504
2020-06-10,-0.008167850578186586,0.0003248416825412104,-0.008492692260727797
2020-06-11,-0.06049051962091523,0.00034981639991826796,-0.060840336020833496
2020-06-12,0.014068465639860861,0.00034981639991826796,0.013718649239942593
2020-06-15,0.011693274442548418,0.00037478924688016946,0.011318485195668249
2020-06-16,0.019774402866591156,0.00034981639991826796,0.01942458646667289
2020-06-17,-0.0023758783466952815,0.0003248416825412104,-0.002700720029236492
2020-06-18,-0.0029217113324193633,0.0003248416825412104,-0.0032465530149605737
2020-06-19,-0.0048851266738213495,0.0003248416825412104,-0.00520996835636256
2020-06-22,0.0037635419285584337,0.00034981639991826796,0.0034137255286401658
2020-06-23,0.0011315460423388934,0.00029986509442214704,0.0008316809479167464
2020-06-24,-0.028098693278879705,0.00027488663523400625,-0.02837357991411371
2020-06-25,0.009978328336003983,0.0003248416825412104,0.009653486653462773
2020-06-26,-0.019580549564622185,0.00029986509442214704,-0.019880414659044332
2020-06-29,0.015175653028577818,0.00027488663523400625,0.014900766393343812
2020-06-30,0.015626935789058383,0.0003248416825412104,0.015302094106517172
2020-07-01,0.003959754402061311,0.00029986509442214704,0.0036598893076391636
2020-07-02,0.005457864626098541,0.0003248416825412104,0.0051330229435573305
2020-07-06,0.014206090144577077,0.00029986509442214704,0.01390622505015493
2020-07-07,-0.011528135558458108,0.00029986509442214704,-0.011828000652880255
2020-07-08,0.0057724618804417815,0.00027488663523400625,0.005497575245207775
2020-07-09,-0.006608176034125224,0.00027488663523400625,-0.00688306266935923
2020-07-10,0.008370475978559,0.00024990630464993835,0.008120569673909062
2020-07-13,-0.009772839889224394,0.00027488663523400625,-0.0100477265244584
2020-07-14,0.01759749973906799,0.00027488663523400625,0.017322613103833984
2020-07-15,0.016831354849495384,0.00029986509442214704,0.016531489755073236
2020-07-16,-0.0030113482271112435,0.00029986509442214704,-0.0033112133215333905
2020-07-17,0.006815234312732565,0.00027488663523400625,0.006540347677498559
2020-07-20,0.004642514777277507,0.00027488663523400625,0.0043676281420435
2020-07-21,0.0020873855459841995,0.00022492410234242755,0.001862461443641772
2020-07-22,0.012634971046924903,0.00022492410234242755,0.012410046944582476
2020-07-23,-0.008026227691650845,0.00022492410234242755,-0.008251151793993272
2020-07-24,-0.005468234029954111,0.00024990630464993835,-0.005718140334604049
2020-07-27,0.010319906999046946,0.00024990630464993835,0.010070000694397008
2020-07-28,-0.010762604588046454,0.00022492410234242755,-0.010987528690388881
2020-07-29,0.016737809143186455,0.00022492410234242755,0.016512885040844028
2020-07-30,-0.003180887076454142,0.00024990630464993835,-0.0034307933811040803
2020-07-31,-0.0011271686545147874,0.00022492410234242755,-0.001352092756857215
2020-08-03,0.0030192674560391985,0.00022492410234242755,0.002794343353696771
2020-08-04,0.0027692623362338686,0.00022492410234242755,0.002544338233891441
2020-08-05,0.007126249283082586,0.00019994002798462418,0.006926309255097962
2020-08-06,0.0011477410107862962,0.00017495408124879042,0.0009727869295375058
2020-08-07,0.0037577621498234848,0.00019994002798462418,0.0035578221218388606
